author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Владимир Зайцев,realtor,https://www.cian.ru/sale/flat/298847221/,Москва,sale,flat,7,9,1,30.1,-1,0,8000000.0,Капотня,3-й кв-л,13,Люблино,
Самолет плюс,real_estate_agent,https://www.cian.ru/sale/flat/297128554/,Москва,sale,flat,12,12,1,32.0,-1,0,8000000.0,,проспект Куприна,40к1,Бунинская аллея,Эко Бунино
Олег Алябьев,realtor,https://www.cian.ru/sale/flat/301822516/,Москва,sale,flat,12,22,1,34.5,-1,0,8000000.0,Силино,Зеленоград,к1117,Зеленоград — Крюково,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300753521/,Москва,sale,flat,6,16,1,36.8,-1,0,8000000.0,, Солнечная,12,Коммунарка,
Марина Ильина,realtor,https://www.cian.ru/sale/flat/300533579/,Москва,sale,flat,10,17,1,42.4,-1,0,8000000.0,Южное Бутово, Маршала Савицкого,16,Щербинка,
Алексей Александрович Акимочкин,realtor,https://www.cian.ru/sale/flat/298604084/,Москва,sale,flat,16,27,1,32.4,-1,0,8000000.0,Ярославский,Лосиноостровская ,вл45к2,Бабушкинская,Сказочный лес
ШАНС,real_estate_agent,https://www.cian.ru/sale/flat/296240868/,Москва,sale,flat,7,14,1,37.0,-1,0,8000000.0,Савёлки,Зеленоград,к361,Зеленоград — Крюково,
Лариса Серебренникова,realtor,https://www.cian.ru/sale/flat/300817783/,Москва,sale,flat,6,18,1,44.0,-1,0,8000000.0,,,10,Остафьево,Новомосковский
Александр Мащенко,realtor,https://www.cian.ru/sale/flat/296394781/,Москва,sale,flat,8,13,1,38.0,-1,0,8000000.0,,шоссе Остафьевское,14к2,Щербинка,Остафьево
АЯКС,real_estate_agent,https://www.cian.ru/sale/flat/300698308/,Москва,sale,flat,8,12,1,34.3,-1,0,8100000.0,Молжаниновский,Ленинградское шоссе,228к4,Молжаниново,1-й Ленинградский
Елена Лактюшина,realtor,https://www.cian.ru/sale/flat/301649100/,Москва,sale,flat,8,16,1,38.0,-1,0,8100000.0,Южное Бутово,2-я Мелитопольская ,7К2,Бутово,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299856782/,Москва,sale,flat,9,14,1,38.7,-1,0,8200000.0,Крюково,Зеленоград,к1420,Зеленоград — Крюково,
ЗелАН,real_estate_agent,https://www.cian.ru/sale/flat/299182209/,Москва,sale,flat,17,17,1,38.0,-1,0,8200000.0,Крюково,Зеленоград,к1450,Зеленоград — Крюково,
Анна Крапивина,realtor,https://www.cian.ru/sale/flat/299679053/,Москва,sale,flat,8,17,1,43.0,-1,0,8200000.0,Южное Бутово, Маршала Савицкого,16,Щербинка,
Анатолий Анищенко,realtor,https://www.cian.ru/sale/flat/300253311/,Москва,sale,flat,1,9,1,38.6,-1,0,8200000.0,Южное Бутово, Адмирала Лазарева,38,Улица Горчакова,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/299612275/,Москва,sale,flat,10,16,1,34.8,-1,0,8200000.0,Ивановское,Магнитогорская ,27,Новогиреево,
Николай Валерьевич Душин,realtor,https://www.cian.ru/sale/flat/301175835/,Москва,sale,flat,4,4,1,35.0,-1,0,8150000.0,, Жемчужная,1к16,Филатов Луг,Марьино Град
Владимир Шмелев,realtor,https://www.cian.ru/sale/flat/301543678/,Москва,sale,flat,2,6,1,39.0,-1,0,8200000.0,, Жемчужная,1к13,Филатов Луг,Марьино Град
Юлия Нука,realtor,https://www.cian.ru/sale/flat/300096564/,Москва,sale,flat,9,12,1,38.5,-1,0,8200000.0,,проспект Октябрьский,17,Коммунарка,
Светлана Филатова,realtor,https://www.cian.ru/sale/flat/301422226/,Москва,sale,flat,1,9,1,33.0,-1,0,8200000.0,Северное Бутово,Феодосийская ,11,Бульвар Дмитрия Донского,
Акрополь,real_estate_agent,https://www.cian.ru/sale/flat/291997496/,Москва,sale,flat,5,13,1,38.3,-1,0,8200000.0,,проспект Куприна,40к1,Бунинская аллея,Эко Бунино
Семь холмов,real_estate_agent,https://www.cian.ru/sale/flat/299562176/,Москва,sale,flat,2,14,1,38.1,-1,0,8200000.0,, Полковника Милиции Курочкина,17,Коммунарка,
ШАНС,real_estate_agent,https://www.cian.ru/sale/flat/300860625/,Москва,sale,flat,13,14,1,40.8,-1,0,8200000.0,Савёлки,Зеленоград,к606,Зеленоград — Крюково,
Доступная Недвижимость Офис Сретенский,real_estate_agent,https://www.cian.ru/sale/flat/298683161/,Москва,sale,flat,7,7,1,36.5,-1,0,8200000.0,, Медовая Долина,3к1,Санино,Баркли Медовая долина
ЭЛИКОС,real_estate_agent,https://www.cian.ru/sale/flat/296992472/,Москва,sale,flat,14,17,1,49.0,-1,0,8200000.0,,,22А,Апрелевка,Престиж
Елена Королева,realtor,https://www.cian.ru/sale/flat/285943027/,Москва,sale,flat,11,12,1,41.2,-1,0,8200000.0,Старое Крюково,Зеленоград,к807,,
ID 62842316,realtor,https://www.cian.ru/sale/flat/293482204/,Москва,sale,flat,10,16,1,33.8,-1,0,8200000.0,, Яворки,1к4,Коммунарка,Кленовые Аллеи
Олеся Суворова,realtor,https://www.cian.ru/sale/flat/296232030/,Москва,sale,flat,7,9,1,35.1,-1,0,8200000.0,, Золотошвейная,7,Филатов Луг,Цветочные Поляны
Анастасия Федорова,realtor,https://www.cian.ru/sale/flat/297242273/,Москва,sale,flat,9,14,1,34.8,-1,0,8250000.0,Савёлки,Зеленоград,к618,Зеленоград — Крюково,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300096662/,Москва,sale,flat,12,12,1,35.1,-1,0,8300000.0,,проспект Куприна,36к1,Бунинская аллея,Эко Бунино
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/299729992/,Москва,sale,flat,9,12,1,33.0,-1,0,8300000.0,Бирюлево Западное,Булатниковский проезд,14К5,Битца,
Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/301181055/,Москва,sale,flat,8,21,1,38.4,-1,0,8350000.0,, Городская,20,Коммунарка,Тройка
Татьяна Прохорченко,realtor,https://www.cian.ru/sale/flat/299193011/,Москва,sale,flat,9,9,1,35.2,-1,0,8300000.0,Люблино,Краснодарская ,12,Депо,
НДВ,real_estate_agent,https://www.cian.ru/sale/flat/300335505/,Москва,sale,flat,9,25,1,35.15,-1,0,8399900.0,Люблино,Люблинская ,72,Депо,Светлый мир Станция Л
Алексей Тычинин,realtor,https://www.cian.ru/sale/flat/299073320/,Москва,sale,flat,11,17,1,36.0,-1,0,8300000.0,Десеновское поселение, Яворки,1к6,,Кленовые Аллеи
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300297453/,Москва,sale,flat,11,20,1,38.7,-1,0,8350000.0,, Летчика Ульянина,7,Пыхтино,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/300270255/,Москва,sale,flat,9,14,1,40.0,-1,0,8300000.0,Крюково,Зеленоград,к2034,Зеленоград — Крюково,
ID 24409,realtor,https://www.cian.ru/sale/flat/300897300/,Москва,sale,flat,12,17,1,40.5,-1,0,8390000.0,, Барышевская Роща,12,Щербинка,Прима-Парк
Светлана Макаренко,realtor,https://www.cian.ru/sale/flat/298615146/,Москва,sale,flat,1,14,1,34.4,-1,0,8300000.0,Бирюлево Восточное,Лебедянская ,11,,
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/301562643/,Москва,sale,flat,3,6,1,30.0,-1,0,8390000.0,, Жемчужная,1к11,Филатов Луг,Марьино Град
Людмила Микушина,realtor,https://www.cian.ru/sale/flat/298759177/,Москва,sale,flat,7,17,1,34.1,-1,0,8300000.0,Десеновское поселение, 3-я Нововатутинская,13к1,,"Новые Ватутинки, мкр. Центральный"
ENJOY capital,real_estate_agent,https://www.cian.ru/sale/flat/301490536/,Москва,sale,flat,10,16,1,32.3,-1,0,8300000.0,, Омская,3,Аэропорт Внуково,Внуково 2016
ID 833239,realtor,https://www.cian.ru/sale/flat/293715892/,Москва,sale,flat,5,12,1,39.5,-1,0,8300000.0,Ивановское,Магнитогорская ,13,Новогиреево,
ЗЕЛЕНОГРАДСКИЙ ЦЕНТР НЕДВИЖИМОСТИ И ИПОТЕКИ,real_estate_agent,https://www.cian.ru/sale/flat/301362419/,Москва,sale,flat,7,14,1,31.0,-1,0,8350000.0,Савёлки,Зеленоград,к361,Зеленоград — Крюково,
АН Мегаполис-Сервис Юбилейная 8,real_estate_agent,https://www.cian.ru/sale/flat/298057568/,Москва,sale,flat,12,14,1,36.5,-1,0,8300000.0,, Харлампиева,50к3,Филатов Луг,Спортивный квартал
ИМПЕРИЯ,real_estate_agent,https://www.cian.ru/sale/flat/301053892/,Москва,sale,flat,16,17,1,41.8,-1,0,8300000.0,Южное Бутово, Маршала Савицкого,12,Щербинка,
Городские Сделки,real_estate_agent,https://www.cian.ru/sale/flat/298487896/,Москва,sale,flat,3,18,1,43.2,-1,0,8300000.0,,,7,Остафьево,Новомосковский
Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/297586232/,Москва,sale,flat,16,17,1,37.3,-1,0,8300000.0,, Нагорная,10,Коммунарка,
Алексей Цветков,realtor,https://www.cian.ru/sale/flat/301717744/,Москва,sale,flat,7,14,1,37.1,-1,0,8300000.0,, Мостовая,5к1,Коммунарка,"Новые Ватутинки, мкр. Десна"
PORTAL ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/301834401/,Москва,sale,flat,8,17,1,41.8,-1,0,8450000.0,Южное Бутово, Маршала Савицкого,24к1,Щербинка,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/301786089/,Москва,sale,flat,13,14,1,39.5,-1,0,8400000.0,Силино,Зеленоград,к1126,Зеленоград — Крюково,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/300719738/,Москва,sale,flat,13,17,1,31.7,-1,0,8499999.0,Некрасовка, Маршала Еременко,5к1,Некрасовка,В некрасовке-2 (2 очередь)
МК-Град,real_estate_agent,https://www.cian.ru/sale/flat/295113751/,Москва,sale,flat,7,19,1,44.4,-1,0,8400000.0,Молжаниновский,Синявинская ,11к4,Подрезково,
Александр Крутых,realtor,https://www.cian.ru/sale/flat/301731322/,Москва,sale,flat,15,17,1,36.7,-1,0,8499999.0,Некрасовка,1-я Вольская ,15К1,Люберцы,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/299292857/,Москва,sale,flat,9,14,1,34.3,-1,0,8450000.0,, Логинова,5к1,Щербинка,Остафьево
Мэри Манукян,realtor,https://www.cian.ru/sale/flat/300062166/,Москва,sale,flat,9,9,1,30.0,-1,0,8400000.0,Перово,2-я Владимирская ,7,Перово,
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/295270167/,Москва,sale,flat,11,14,1,33.8,-1,0,8400000.0,, Логинова,5к1,Щербинка,Остафьево
Светлана Мельникова,realtor,https://www.cian.ru/sale/flat/300062403/,Москва,sale,flat,17,19,1,32.0,-1,0,8400000.0,Некрасовка, Лавриненко,13к3,Некрасовка,Некрасовка
Финист,real_estate_agent,https://www.cian.ru/sale/flat/297534195/,Москва,sale,flat,5,14,1,38.0,-1,0,8400000.0,Савёлки,Зеленоград,к361,Зеленоград — Крюково,
Татьяна Кравчук,realtor,https://www.cian.ru/sale/flat/301833524/,Москва,sale,flat,7,9,1,33.4,-1,0,8400000.0,Бибирево, Корнейчука,46,Бибирево,
ID 368053,realtor,https://www.cian.ru/sale/flat/300782552/,Москва,sale,flat,4,17,1,34.0,-1,0,8400000.0,Крюково,проспект Георгиевский,37к2,Зеленоград — Крюково,Жемчужина Зеленограда
на Яузе,real_estate_agent,https://www.cian.ru/sale/flat/297046927/,Москва,sale,flat,12,14,1,36.0,-1,0,8500000.0,,шоссе Остафьевское,14к1,Щербинка,Остафьево
Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/301355230/,Москва,sale,flat,2,13,1,37.1,-1,0,8500000.0,, Чароитовая,1к2,Коммунарка,Кленовые Аллеи
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298273992/,Москва,sale,flat,2,15,1,38.1,-1,0,8500000.0,,,12Б,Бунинская аллея,"пос. Воскресенское, 12Б"
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/298754247/,Москва,sale,flat,12,17,1,35.4,-1,0,8500000.0,,,40к1,Бунинская аллея,Санрайс
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/299935451/,Москва,sale,flat,3,8,1,37.1,-1,0,8500000.0,, Золотошвейная,4,Филатов Луг,Цветочные Поляны
МГСН-Центр оформления,real_estate_agent,https://www.cian.ru/sale/flat/301825690/,Москва,sale,flat,1,16,1,34.7,-1,0,8500000.0,Ярославский,Ярославское шоссе,55,Свиблово,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300977011/,Москва,sale,flat,8,22,1,36.6,-1,0,8500000.0,, Барышевская Роща,18,Щербинка,Прима-Парк
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/300413033/,Москва,sale,flat,5,16,1,40.0,-1,0,8500000.0,Ивановское,Саянская ,4,Новогиреево,
YEVA Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301755720/,Москва,sale,flat,1,4,1,29.0,-1,0,8500000.0,Соколиная гора,2-й Вольный переулок,11,,
ЛИДЕР,real_estate_agent,https://www.cian.ru/sale/flat/293912617/,Москва,sale,flat,7,17,1,39.9,-1,0,8500000.0,, Городская,20,Коммунарка,Тройка
Владис,real_estate_agent,https://www.cian.ru/sale/flat/297932852/,Москва,sale,flat,16,17,1,35.7,-1,0,8500000.0,,,40к2,Бунинская аллея,Санрайс
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300461658/,Москва,sale,flat,13,17,1,36.1,-1,0,8500000.0,Бирюлево Восточное,Загорьевская ,21к1,Домодедовская,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300484970/,Москва,sale,flat,13,17,1,37.0,-1,0,8500000.0,, Агрохимическая,3,Толстопальцево,Внуково Парк
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301495301/,Москва,sale,flat,3,14,1,37.1,-1,0,8500000.0,, Мостовая,5к1,Филатов Луг,"Новые Ватутинки, мкр. Десна"
Мария Язвенко,realtor,https://www.cian.ru/sale/flat/296991229/,Москва,sale,flat,11,14,1,35.0,-1,0,8500000.0,, Пушкинская,1/2,Щербинка,
Bespoke Estate,real_estate_agent,https://www.cian.ru/sale/flat/292192521/,Москва,sale,flat,12,12,1,41.0,-1,0,8500000.0,, Харлампиева,50к3,Филатов Луг,Спортивный квартал
Семь холмов,real_estate_agent,https://www.cian.ru/sale/flat/298524581/,Москва,sale,flat,1,16,1,34.6,-1,0,8500000.0,Бабушкинский,Радужная ,26,Свиблово,
Илья Денисов,realtor,https://www.cian.ru/sale/flat/300538268/,Москва,sale,flat,16,16,1,37.0,-1,0,8500000.0,Ивановское, Сталеваров,14К2,Новогиреево,
ГОРОДА,real_estate_agent,https://www.cian.ru/sale/flat/301650997/,Москва,sale,flat,7,17,1,37.9,-1,0,8500000.0,,,к3.2,Бунинская аллея,Бунинские Кварталы ЖК
Сорин Мокану,realtor,https://www.cian.ru/sale/flat/299480763/,Москва,sale,flat,9,14,1,31.1,-1,0,8500000.0,Ярославский,Палехская ,9К3,Бабушкинская,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300613718/,Москва,sale,flat,12,13,1,33.2,-1,0,8500000.0,,проспект Куприна,36к1,Бунинская аллея,Эко Бунино
